control,ano,kilogram,categoria,subcategoria,tipo_estilo,origem,classificacao,total
tintas_cinsaut,1979,0,tintas,cinsaut,,,,0
tintas_dom_felder,1979,0,tintas,dom,,,,0
tintas_dolcetto,1979,0,tintas,dolcetto,,,,0
tintas_durif,1979,0,tintas,durif,,,,0
tintas_egiodola,1979,0,tintas,egiodola,,,,0
tintas_ekigaina,1979,0,tintas,ekigaina,,,,0
tintas_festival_sugraone,1979,0,tintas,festival,,,,0
tintas_franconia,1979,0,tintas,franconia,,,,0
tintas_freisa,1979,382,tintas,freisa,,,,0
tintas_gamay_st_romain,1979,37287,tintas,gamay,,,,0
tintas_gamay_beaujolais,1979,0,tintas,gamay,,,,0
tintas_gra_noir,1979,6320,tintas,gra,,,,0
tintas_grenache,1979,6100,tintas,grenache,,,,0
tintas_jaen,1979,0,tintas,jaen,,,,0
tintas_lagrein,1979,0,tintas,lagrein,,,,0
tintas_lambrusem_classificacaoo,1979,949,tintas,lambrusem,,,,0
tintas_malbec,1979,2017,tintas,malbec,,,,0
tintas_marzemina,1979,191801,tintas,marzemina,,,,0
tintas_merlot,1979,3240761,tintas,merlot,,,,0
tintas_marselan,1979,0,tintas,marselan,,,,0
tintas_mistura_de_uvas_viniferas_tinto,1979,0,tintas,mistura,mistura_viniferas_tinto,,,0
tintas_molinera,1979,0,tintas,molinera,,,,0
tintas_montepulciano,1979,0,tintas,montepulciano,,,,0
tintas_mosem_classificacaoato_bailey,1979,0,tintas,mosem,,,,0
tintas_napa_gamay,1979,0,tintas,napa,,,,0
tintas_nebbiolo,1979,700,tintas,nebbiolo,,,,0
tintas_petit_verdot,1979,0,tintas,petit,,,,0
tintas_petite_sirah,1979,0,tintas,petite,,,,0
tintas_pinotage,1979,0,tintas,pinotage,,,,0
tintas_pinot_noir,1979,2217,tintas,pinot,,,,0
tintas_pinot_saint_george,1979,0,tintas,pinot,,,,0
tintas_piriquita,1979,0,tintas,piriquita,,,,0
tintas_primitivo,1979,0,tintas,primitivo,,,,0
tintas_rebo,1979,0,tintas,rebo,,,,0
tintas_refosem_classificacaoo,1979,0,tintas,refosem,,,,0
tintas_roinella,1979,0,tintas,roinella,,,,0
tintas_ruby_cabernet,1979,0,tintas,ruby,,,,0
tintas_sangiovese,1979,131721,tintas,sangiovese,,,,0
tintas_saperavi,1979,0,tintas,saperavi,,,,0
tintas_sira_falsa,1979,3141820,tintas,sira,,,,0
tintas_tannat,1979,0,tintas,tannat,,,,0
tintas_tempranillo,1979,0,tintas,tempranillo,,,,0
tintas_teroldego,1979,0,tintas,teroldego,,,,0
tintas_torrontes,1979,0,tintas,torrontes,,,,0
tintas_tinta_barroca,1979,0,tintas,tinta,,,,0
tintas_tinta_roriz,1979,0,tintas,tinta,,,,0
tintas_touriga_francesa,1979,0,tintas,touriga,,,,0
tintas_touriga_nacional,1979,0,tintas,touriga,,,,0
tintas_tinta_madeira,1979,0,tintas,tinta,,,,0
tintas_tintoria,1979,0,tintas,tintoria,,,,0
tintas_trincdeira,1979,0,tintas,trincdeira,,,,0
tintas_trousseau,1979,0,tintas,trousseau,,,,0
tintas_zinfael,1979,0,tintas,zinfael,,,,0
tintas_outras1,1979,0,tintas,outras1,,,,0
brancas_rosadas,1979,36390466,brancas_rosadas,rosadas,,,,1
brancas_rosadas_aliatico,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_aligote,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_altesse,1979,248,brancas_rosadas,rosadas,,,,0
brancas_rosadas_alvarinho,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_arriloba,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_auxerrois,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_burger,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_chardonnay,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_chasselas,1979,916,brancas_rosadas,rosadas,,,,0
brancas_rosadas_chenin_blanc,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_clairette_1,1979,86382,brancas_rosadas,rosadas,,,,0
brancas_rosadas_colombard,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_flora,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_garganega,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_gewurztraminer,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_gouveio,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_gros_manseng,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_italia_pirovano_65_pe,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_maccabeo,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_malvasia,1979,1747354,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_amarela,1979,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_bianca,1979,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_chianti,1979,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_verde,1979,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_di_caia,1979,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_istriana,1979,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_mistura_de_uvas_viniferas,1979,0,brancas_rosadas,rosadas,mistura_viniferas,,,0
brancas_rosadas_mistura_de_uvas_viniferas,1979,0,brancas_rosadas,rosadas,mistura_viniferas,,,0
brancas_rosadas_mosem_classificacaoato_branco,1979,11743280,brancas_rosadas,rosadas,branco,,,0
brancas_rosadas_mosem_classificacaoato_canelli,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_giallo,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_nazareno,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_bianco_r2,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_de_alexaria,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_rosado,1979,0,brancas_rosadas,rosadas,rosado,,,0
brancas_rosadas_musem_classificacaoat_a_petits_grains,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_muller_thurgau,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_musem_classificacaoadelle,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_ora,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_palomino,1979,2507,brancas_rosadas,rosadas,,,,0
brancas_rosadas_petit_manseng,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_peverella,1979,1959410,brancas_rosadas,rosadas,,,,0
brancas_rosadas_pinot_blanc,1979,930,brancas_rosadas,rosadas,,,,0
brancas_rosadas_pinot_gris,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_prosecco,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_red_veltliner,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_riesling_italico,1979,1886081,brancas_rosadas,rosadas,,,,0
brancas_rosadas_riesling_renano,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_sauvignon_blanc_2,1979,710596,brancas_rosadas,rosadas,,,,0
brancas_rosadas_sauvignon_gris,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_seara_nova,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_semillon,1979,1125402,brancas_rosadas,rosadas,,,,0
brancas_rosadas_sem_classificacaohonburger,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_sylvaner,1979,1774,brancas_rosadas,rosadas,,,,0
brancas_rosadas_tocai_friulano,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_trebbiano,1979,16868971,brancas_rosadas,rosadas,,,,0
brancas_rosadas_trebbiano_tosem_classificacaoano,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_verdea,1979,182,brancas_rosadas,rosadas,,,,0
brancas_rosadas_verdelho,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_verdiso,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_vermentino,1979,3848,brancas_rosadas,rosadas,,,,0
brancas_rosadas_vernaccia,1979,252585,brancas_rosadas,rosadas,,,,0
brancas_rosadas_viogner,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_viognier,1979,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_outras_3,1979,0,brancas_rosadas,rosadas,,,,0
tintas,1980,17369967,tintas,,,,,1
tintas_alicante_bousem_classificacaohet,1980,0,tintas,alicante,,,,0
tintas_ancelota,1980,0,tintas,ancelota,,,,0
tintas_aramon,1980,0,tintas,aramon,,,,0
tintas_alfrocheiro,1980,0,tintas,alfrocheiro,,,,0
tintas_arinarnoa,1980,0,tintas,arinarnoa,,,,0
tintas_aspirant_bousem_classificacaohet,1980,0,tintas,aspirant,,,,0
tintas_barbera,1980,6230235,tintas,barbera,,,,0
tintas_bonarda,1980,1120992,tintas,bonarda,,,,0
tintas_cabernet_franc,1980,5152023,tintas,cabernet,,,,0
tintas_cabernet_sauvignon,1980,0,tintas,cabernet,,,,0
tintas_caladoc,1980,0,tintas,caladoc,,,,0
tintas_campanario,1980,0,tintas,campanario,,,,0
tintas_canaiolo,1980,475017,tintas,canaiolo,,,,0
tintas_carignan,1980,0,tintas,carignan,,,,0
tintas_carmenere,1980,70779,tintas,carmenere,,,,0
tintas_castelao,1980,0,tintas,castelao,,,,0
tintas_corvina,1980,0,tintas,corvina,,,,0
tintas_croatina,1980,0,tintas,croatina,,,,0
tintas_cinsaut,1980,0,tintas,cinsaut,,,,0
tintas_dom_felder,1980,0,tintas,dom,,,,0
tintas_dolcetto,1980,0,tintas,dolcetto,,,,0
tintas_durif,1980,0,tintas,durif,,,,0
tintas_egiodola,1980,0,tintas,egiodola,,,,0
tintas_ekigaina,1980,0,tintas,ekigaina,,,,0
tintas_festival_sugraone,1980,0,tintas,festival,,,,0
tintas_franconia,1980,0,tintas,franconia,,,,0
tintas_freisa,1980,0,tintas,freisa,,,,0
tintas_gamay_st_romain,1980,52878,tintas,gamay,,,,0
tintas_gamay_beaujolais,1980,0,tintas,gamay,,,,0
tintas_gra_noir,1980,3012,tintas,gra,,,,0
tintas_grenache,1980,6268,tintas,grenache,,,,0
tintas_jaen,1980,0,tintas,jaen,,,,0
tintas_lagrein,1980,0,tintas,lagrein,,,,0
tintas_lambrusem_classificacaoo,1980,3566,tintas,lambrusem,,,,0
tintas_malbec,1980,0,tintas,malbec,,,,0
tintas_marzemina,1980,91706,tintas,marzemina,,,,0
tintas_merlot,1980,1907623,tintas,merlot,,,,0
tintas_marselan,1980,0,tintas,marselan,,,,0
tintas_mistura_de_uvas_viniferas_tinto,1980,0,tintas,mistura,mistura_viniferas_tinto,,,0
tintas_molinera,1980,0,tintas,molinera,,,,0
tintas_montepulciano,1980,0,tintas,montepulciano,,,,0
tintas_mosem_classificacaoato_bailey,1980,0,tintas,mosem,,,,0
tintas_napa_gamay,1980,0,tintas,napa,,,,0
tintas_nebbiolo,1980,1400,tintas,nebbiolo,,,,0
tintas_petit_verdot,1980,0,tintas,petit,,,,0
tintas_petite_sirah,1980,0,tintas,petite,,,,0
tintas_pinotage,1980,0,tintas,pinotage,,,,0
tintas_pinot_noir,1980,20601,tintas,pinot,,,,0
tintas_pinot_saint_george,1980,0,tintas,pinot,,,,0
tintas_piriquita,1980,0,tintas,piriquita,,,,0
tintas_primitivo,1980,0,tintas,primitivo,,,,0
tintas_rebo,1980,0,tintas,rebo,,,,0
tintas_refosem_classificacaoo,1980,0,tintas,refosem,,,,0
tintas_roinella,1980,0,tintas,roinella,,,,0
tintas_ruby_cabernet,1980,0,tintas,ruby,,,,0
tintas_sangiovese,1980,166706,tintas,sangiovese,,,,0
tintas_saperavi,1980,0,tintas,saperavi,,,,0
tintas_sira_falsa,1980,2067161,tintas,sira,,,,0
tintas_tannat,1980,0,tintas,tannat,,,,0
tintas_tempranillo,1980,0,tintas,tempranillo,,,,0
tintas_teroldego,1980,0,tintas,teroldego,,,,0
tintas_torrontes,1980,0,tintas,torrontes,,,,0
tintas_tinta_barroca,1980,0,tintas,tinta,,,,0
tintas_tinta_roriz,1980,0,tintas,tinta,,,,0
tintas_touriga_francesa,1980,0,tintas,touriga,,,,0
tintas_touriga_nacional,1980,0,tintas,touriga,,,,0
tintas_tinta_madeira,1980,0,tintas,tinta,,,,0
tintas_tintoria,1980,0,tintas,tintoria,,,,0
tintas_trincdeira,1980,0,tintas,trincdeira,,,,0
tintas_trousseau,1980,0,tintas,trousseau,,,,0
tintas_zinfael,1980,0,tintas,zinfael,,,,0
tintas_outras1,1980,0,tintas,outras1,,,,0
brancas_rosadas,1980,28354293,brancas_rosadas,rosadas,,,,1
brancas_rosadas_aliatico,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_aligote,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_altesse,1980,550,brancas_rosadas,rosadas,,,,0
brancas_rosadas_alvarinho,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_arriloba,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_auxerrois,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_burger,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_chardonnay,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_chasselas,1980,1524,brancas_rosadas,rosadas,,,,0
brancas_rosadas_chenin_blanc,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_clairette_1,1980,29871,brancas_rosadas,rosadas,,,,0
brancas_rosadas_colombard,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_flora,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_garganega,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_gewurztraminer,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_gouveio,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_gros_manseng,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_italia_pirovano_65_pe,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_maccabeo,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_malvasia,1980,2115375,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_amarela,1980,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_bianca,1980,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_chianti,1980,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_verde,1980,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_di_caia,1980,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_istriana,1980,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_mistura_de_uvas_viniferas,1980,0,brancas_rosadas,rosadas,mistura_viniferas,,,0
brancas_rosadas_mistura_de_uvas_viniferas,1980,0,brancas_rosadas,rosadas,mistura_viniferas,,,0
brancas_rosadas_mosem_classificacaoato_branco,1980,7650069,brancas_rosadas,rosadas,branco,,,0
brancas_rosadas_mosem_classificacaoato_canelli,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_giallo,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_nazareno,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_bianco_r2,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_de_alexaria,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_rosado,1980,0,brancas_rosadas,rosadas,rosado,,,0
brancas_rosadas_musem_classificacaoat_a_petits_grains,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_muller_thurgau,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_musem_classificacaoadelle,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_ora,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_palomino,1980,3917,brancas_rosadas,rosadas,,,,0
brancas_rosadas_petit_manseng,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_peverella,1980,1047031,brancas_rosadas,rosadas,,,,0
brancas_rosadas_pinot_blanc,1980,900,brancas_rosadas,rosadas,,,,0
brancas_rosadas_pinot_gris,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_prosecco,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_red_veltliner,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_riesling_italico,1980,2360144,brancas_rosadas,rosadas,,,,0
brancas_rosadas_riesling_renano,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_sauvignon_blanc_2,1980,677739,brancas_rosadas,rosadas,,,,0
brancas_rosadas_sauvignon_gris,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_seara_nova,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_semillon,1980,1150235,brancas_rosadas,rosadas,,,,0
brancas_rosadas_sem_classificacaohonburger,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_sylvaner,1980,5468,brancas_rosadas,rosadas,,,,0
brancas_rosadas_tocai_friulano,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_trebbiano,1980,13100126,brancas_rosadas,rosadas,,,,0
brancas_rosadas_trebbiano_tosem_classificacaoano,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_verdea,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_verdelho,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_verdiso,1980,11497,brancas_rosadas,rosadas,,,,0
brancas_rosadas_vermentino,1980,2446,brancas_rosadas,rosadas,,,,0
brancas_rosadas_vernaccia,1980,197401,brancas_rosadas,rosadas,,,,0
brancas_rosadas_viogner,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_viognier,1980,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_outras_3,1980,0,brancas_rosadas,rosadas,,,,0
tintas,1981,27976307,tintas,,,,,1
tintas_alicante_bousem_classificacaohet,1981,0,tintas,alicante,,,,0
tintas_ancelota,1981,0,tintas,ancelota,,,,0
tintas_aramon,1981,0,tintas,aramon,,,,0
tintas_alfrocheiro,1981,0,tintas,alfrocheiro,,,,0
tintas_arinarnoa,1981,0,tintas,arinarnoa,,,,0
tintas_aspirant_bousem_classificacaohet,1981,0,tintas,aspirant,,,,0
tintas_barbera,1981,9078325,tintas,barbera,,,,0
tintas_bonarda,1981,2516029,tintas,bonarda,,,,0
tintas_cabernet_franc,1981,8414657,tintas,cabernet,,,,0
tintas_cabernet_sauvignon,1981,0,tintas,cabernet,,,,0
tintas_caladoc,1981,0,tintas,caladoc,,,,0
tintas_campanario,1981,0,tintas,campanario,,,,0
tintas_canaiolo,1981,701411,tintas,canaiolo,,,,0
tintas_carignan,1981,0,tintas,carignan,,,,0
tintas_carmenere,1981,132650,tintas,carmenere,,,,0
tintas_castelao,1981,0,tintas,castelao,,,,0
tintas_corvina,1981,0,tintas,corvina,,,,0
tintas_croatina,1981,0,tintas,croatina,,,,0
tintas_cinsaut,1981,4148,tintas,cinsaut,,,,0
tintas_dom_felder,1981,0,tintas,dom,,,,0
tintas_dolcetto,1981,0,tintas,dolcetto,,,,0
tintas_durif,1981,11134,tintas,durif,,,,0
tintas_egiodola,1981,0,tintas,egiodola,,,,0
tintas_ekigaina,1981,0,tintas,ekigaina,,,,0
tintas_festival_sugraone,1981,0,tintas,festival,,,,0
tintas_franconia,1981,0,tintas,franconia,,,,0
tintas_freisa,1981,0,tintas,freisa,,,,0
tintas_gamay_st_romain,1981,167142,tintas,gamay,,,,0
tintas_gamay_beaujolais,1981,0,tintas,gamay,,,,0
tintas_gra_noir,1981,0,tintas,gra,,,,0
tintas_grenache,1981,12138,tintas,grenache,,,,0
tintas_jaen,1981,0,tintas,jaen,,,,0
tintas_lagrein,1981,0,tintas,lagrein,,,,0
tintas_lambrusem_classificacaoo,1981,13886,tintas,lambrusem,,,,0
tintas_malbec,1981,12745,tintas,malbec,,,,0
tintas_marzemina,1981,108290,tintas,marzemina,,,,0
tintas_merlot,1981,4618249,tintas,merlot,,,,0
tintas_marselan,1981,0,tintas,marselan,,,,0
tintas_mistura_de_uvas_viniferas_tinto,1981,0,tintas,mistura,mistura_viniferas_tinto,,,0
tintas_molinera,1981,0,tintas,molinera,,,,0
tintas_montepulciano,1981,0,tintas,montepulciano,,,,0
tintas_mosem_classificacaoato_bailey,1981,0,tintas,mosem,,,,0
tintas_napa_gamay,1981,0,tintas,napa,,,,0
tintas_nebbiolo,1981,0,tintas,nebbiolo,,,,0
tintas_petit_verdot,1981,0,tintas,petit,,,,0
tintas_petite_sirah,1981,0,tintas,petite,,,,0
tintas_pinotage,1981,0,tintas,pinotage,,,,0
tintas_pinot_noir,1981,7076,tintas,pinot,,,,0
tintas_pinot_saint_george,1981,0,tintas,pinot,,,,0
tintas_piriquita,1981,0,tintas,piriquita,,,,0
tintas_primitivo,1981,0,tintas,primitivo,,,,0
tintas_rebo,1981,0,tintas,rebo,,,,0
tintas_refosem_classificacaoo,1981,0,tintas,refosem,,,,0
tintas_roinella,1981,0,tintas,roinella,,,,0
tintas_ruby_cabernet,1981,0,tintas,ruby,,,,0
tintas_sangiovese,1981,162563,tintas,sangiovese,,,,0
tintas_saperavi,1981,0,tintas,saperavi,,,,0
tintas_sira_falsa,1981,2015864,tintas,sira,,,,0
tintas_tannat,1981,0,tintas,tannat,,,,0
tintas_tempranillo,1981,0,tintas,tempranillo,,,,0
tintas_teroldego,1981,0,tintas,teroldego,,,,0
tintas_torrontes,1981,0,tintas,torrontes,,,,0
tintas_tinta_barroca,1981,0,tintas,tinta,,,,0
tintas_tinta_roriz,1981,0,tintas,tinta,,,,0
tintas_touriga_francesa,1981,0,tintas,touriga,,,,0
tintas_touriga_nacional,1981,0,tintas,touriga,,,,0
tintas_tinta_madeira,1981,0,tintas,tinta,,,,0
tintas_tintoria,1981,0,tintas,tintoria,,,,0
tintas_trincdeira,1981,0,tintas,trincdeira,,,,0
tintas_trousseau,1981,0,tintas,trousseau,,,,0
tintas_zinfael,1981,0,tintas,zinfael,,,,0
tintas_outras1,1981,0,tintas,outras1,,,,0
brancas_rosadas,1981,39473039,brancas_rosadas,rosadas,,,,1
brancas_rosadas_aliatico,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_aligote,1981,482,brancas_rosadas,rosadas,,,,0
brancas_rosadas_altesse,1981,5430,brancas_rosadas,rosadas,,,,0
brancas_rosadas_alvarinho,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_arriloba,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_auxerrois,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_burger,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_chardonnay,1981,766,brancas_rosadas,rosadas,,,,0
brancas_rosadas_chasselas,1981,18384,brancas_rosadas,rosadas,,,,0
brancas_rosadas_chenin_blanc,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_clairette_1,1981,52133,brancas_rosadas,rosadas,,,,0
brancas_rosadas_colombard,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_flora,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_garganega,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_gewurztraminer,1981,1008,brancas_rosadas,rosadas,,,,0
brancas_rosadas_gouveio,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_gros_manseng,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_italia_pirovano_65_pe,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_maccabeo,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_malvasia,1981,1614552,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_amarela,1981,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_bianca,1981,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_chianti,1981,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_verde,1981,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_di_caia,1981,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_istriana,1981,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_mistura_de_uvas_viniferas,1981,0,brancas_rosadas,rosadas,mistura_viniferas,,,0
brancas_rosadas_mistura_de_uvas_viniferas,1981,0,brancas_rosadas,rosadas,mistura_viniferas,,,0
brancas_rosadas_mosem_classificacaoato_branco,1981,12114399,brancas_rosadas,rosadas,branco,,,0
brancas_rosadas_mosem_classificacaoato_canelli,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_giallo,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_nazareno,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_bianco_r2,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_de_alexaria,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_rosado,1981,0,brancas_rosadas,rosadas,rosado,,,0
brancas_rosadas_musem_classificacaoat_a_petits_grains,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_muller_thurgau,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_musem_classificacaoadelle,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_ora,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_palomino,1981,5329,brancas_rosadas,rosadas,,,,0
brancas_rosadas_petit_manseng,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_peverella,1981,1508861,brancas_rosadas,rosadas,,,,0
brancas_rosadas_pinot_blanc,1981,572,brancas_rosadas,rosadas,,,,0
brancas_rosadas_pinot_gris,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_prosecco,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_red_veltliner,1981,1156,brancas_rosadas,rosadas,,,,0
brancas_rosadas_riesling_italico,1981,3447930,brancas_rosadas,rosadas,,,,0
brancas_rosadas_riesling_renano,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_sauvignon_blanc_2,1981,880228,brancas_rosadas,rosadas,,,,0
brancas_rosadas_sauvignon_gris,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_seara_nova,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_semillon,1981,1547289,brancas_rosadas,rosadas,,,,0
brancas_rosadas_sem_classificacaohonburger,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_sylvaner,1981,11068,brancas_rosadas,rosadas,,,,0
brancas_rosadas_tocai_friulano,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_trebbiano,1981,17883890,brancas_rosadas,rosadas,,,,0
brancas_rosadas_trebbiano_tosem_classificacaoano,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_verdea,1981,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_verdelho,1981,0,brancas_rosadas,rosadas,,,,0
